timestamp,right_drive,left_drive,right_motor,left_motor,current_location
2026-02-19T17:58:17.959170,0.0,0.0,0.0,0.0,1
2026-02-19T17:58:19.634948,0.0,0.0,0.0,0.0,1
2026-02-19T17:58:21.356833,0.0,0.0,0.0,0.0,1
2026-02-19T17:58:23.246128,0.0,0.0,0.0,0.0,1
2026-02-19T17:58:24.572367,0.0,0.0,0.0,0.0,1
2026-02-19T17:58:26.277652,0.0,0.0,0.0,0.0,1
2026-02-19T17:58:28.031820,0.0,0.0,0.0,0.0,1
2026-02-19T17:58:29.605522,0.0,0.0,0.0,0.0,1
2026-02-19T17:58:31.117126,0.0,0.0,0.0,0.0,1
2026-02-19T17:58:32.669222,0.0,0.0,0.0,0.0,1
2026-02-19T17:58:34.294623,0.0,0.0,0.0,0.0,1
2026-02-19T17:58:35.997210,0.0,0.0,0.0,0.0,1
2026-02-19T17:58:37.358046,0.0,0.0,0.0,0.0,1
2026-02-19T17:58:39.049797,0.0,0.0,0.0,0.0,1
2026-02-19T17:58:40.503628,0.0,0.0,0.0,0.0,1
2026-02-19T17:58:42.174194,0.0,0.0,0.0,0.0,1
2026-02-19T17:58:43.736239,0.0,0.0,0.0,0.0,1
2026-02-19T17:58:45.388015,0.0,0.0,0.0,0.0,1
2026-02-19T17:58:46.940815,0.0,0.0,0.0,0.0,1
2026-02-19T17:58:48.544030,0.0,0.0,0.0,0.0,1
2026-02-19T17:58:51.429725,0.0,0.0,0.0,0.0,1
2026-02-19T17:58:53.521438,0.0,0.0,0.0,0.0,1
2026-02-19T17:58:55.703476,0.0,0.0,0.0,0.0,1
2026-02-19T17:59:00.073166,0.0,0.0,0.0,0.0,1
2026-02-19T17:59:02.913799,0.0,0.0,0.0,0.0,1
2026-02-19T17:59:06.625604,0.0,0.0,0.0,0.0,1
2026-02-19T17:59:10.542646,0.0,0.0,0.0,0.0,1
2026-02-19T17:59:12.062099,0.0,0.0,0.0,0.0,1
2026-02-19T17:59:14.252400,0.0,0.0,0.0,0.0,1
2026-02-19T17:59:19.670072,0.0,0.0,0.0,0.0,1
2026-02-19T17:59:21.443137,0.0,0.0,0.0,0.0,1
2026-02-19T17:59:24.372590,0.0,0.0,0.0,0.0,1
2026-02-19T17:59:30.798815,0.0,0.0,0.0,0.0,1
2026-02-19T17:59:32.490014,0.0,0.0,0.0,0.0,1
2026-02-19T17:59:33.973188,0.0,0.0,0.0,0.0,1
2026-02-19T17:59:35.667069,0.0,0.0,0.0,0.0,1
2026-02-19T17:59:37.295835,0.0,0.0,0.0,0.0,1
2026-02-19T17:59:38.930095,0.0,0.0,0.0,0.0,1
2026-02-19T17:59:40.533526,0.0,0.0,0.0,0.0,1
2026-02-19T17:59:42.348357,0.0,0.0,0.0,0.0,1
2026-02-19T17:59:44.676704,0.0,0.0,0.0,0.0,1
2026-02-19T17:59:46.431381,0.0,0.0,0.0,0.0,1
2026-02-19T17:59:47.966263,0.0,0.0,0.0,0.0,1
2026-02-19T17:59:49.620572,0.0,0.0,0.0,0.0,1
2026-02-19T17:59:51.230134,0.0,0.0,0.0,0.0,1
2026-02-19T17:59:57.284111,0.0,0.0,0.0,0.0,1
2026-02-19T17:59:59.753546,0.0,0.0,0.0,0.0,1
2026-02-19T18:00:04.335207,0.0,0.0,0.0,0.0,1
2026-02-19T18:00:05.928431,0.0,0.0,0.0,0.0,1
2026-02-19T18:00:07.522175,0.0,0.0,0.0,0.0,1
2026-02-19T18:00:09.078129,0.0,0.0,0.0,0.0,1
2026-02-19T18:00:10.711836,0.0,0.0,0.0,0.0,1
2026-02-19T18:00:12.221069,0.0,0.0,0.0,0.0,1
2026-02-19T18:00:13.789216,0.0,0.0,0.0,0.0,1
2026-02-19T18:00:15.501336,0.0,0.0,0.0,0.0,1
2026-02-19T18:00:17.058603,0.0,0.0,0.0,0.0,1
2026-02-19T18:00:18.668804,0.0,0.0,0.0,0.0,1
2026-02-19T18:00:20.310572,0.0,0.0,0.0,0.0,1
2026-02-19T18:00:21.868696,0.0,0.0,0.0,0.0,1
2026-02-19T18:00:23.457229,0.0,0.0,0.0,0.0,1
2026-02-19T18:00:25.191159,0.0,0.0,0.0,0.0,1
2026-02-19T18:00:26.817635,0.0,0.0,0.0,0.0,1
2026-02-19T18:00:28.359885,0.0,0.0,0.0,0.0,1
2026-02-19T18:00:29.945490,0.0,0.0,0.0,0.0,1
2026-02-19T18:00:31.893842,0.0,0.0,0.0,0.0,1
2026-02-19T18:00:34.503678,0.0,0.0,0.0,0.0,1
2026-02-19T18:00:39.858867,0.0,0.0,0.0,0.0,1
2026-02-19T18:00:41.905584,0.0,0.0,0.0,0.0,1
2026-02-19T18:00:45.584028,0.0,0.0,0.0,0.0,1
2026-02-19T18:00:49.316883,0.0,0.0,0.0,0.0,1
2026-02-19T18:00:52.717799,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:00.548254,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:04.491260,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:06.100277,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:07.626103,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:09.392139,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:11.173749,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:12.951567,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:15.017866,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:16.989463,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:18.903721,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:21.025314,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:22.965721,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:24.566941,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:26.153603,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:27.824703,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:29.426403,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:31.003033,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:34.221767,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:36.860404,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:38.534265,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:40.199076,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:41.694729,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:43.293973,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:44.754287,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:46.630498,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:48.293694,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:49.801169,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:51.339188,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:53.019939,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:54.476646,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:56.466387,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:57.902060,0.0,0.0,0.0,0.0,1
2026-02-19T18:01:59.573127,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:01.210290,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:03.029502,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:04.566805,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:06.180800,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:07.799841,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:09.499881,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:10.993465,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:12.730336,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:14.308115,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:16.720595,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:18.209629,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:19.933791,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:21.477517,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:23.016485,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:24.570858,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:26.915238,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:28.589703,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:31.353314,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:32.865966,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:35.460833,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:37.156953,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:39.278684,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:40.902110,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:42.656056,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:44.103324,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:46.031853,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:47.631052,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:49.294909,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:50.873536,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:52.498557,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:53.930028,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:56.173770,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:57.794520,0.0,0.0,0.0,0.0,1
2026-02-19T18:02:59.530008,0.0,0.0,0.0,0.0,1
2026-02-19T18:03:01.052954,0.0,0.0,0.0,0.0,1
2026-02-19T18:03:07.933043,0.0,0.0,0.0,0.0,1
2026-02-19T18:03:09.915345,0.0,0.0,0.0,0.0,1
2026-02-19T18:03:11.653715,0.0,0.0,0.0,0.0,1
2026-02-19T18:03:13.617426,0.0,0.0,0.0,0.0,1
2026-02-19T18:03:15.532110,0.0,0.0,0.0,0.0,1
2026-02-19T18:03:19.500591,0.0,0.0,0.0,0.0,1
2026-02-19T18:03:21.485939,0.0,0.0,0.0,0.0,1
2026-02-19T18:03:23.378028,0.0,0.0,0.0,0.0,1
2026-02-19T18:03:25.323327,0.0,0.0,0.0,0.0,1
2026-02-19T18:03:27.303478,0.0,0.0,0.0,0.0,1
2026-02-19T18:03:29.301938,0.0,0.0,0.0,0.0,1
2026-02-19T18:03:31.274921,0.0,0.0,0.0,0.0,1
2026-02-19T18:03:33.291843,0.0,0.0,0.0,0.0,1
2026-02-19T18:03:35.276532,0.0,0.0,0.0,0.0,1
2026-02-19T18:03:37.407256,0.0,0.0,0.0,0.0,1
2026-02-19T18:03:39.360710,0.0,0.0,0.0,0.0,1
2026-02-19T18:03:41.382597,0.0,0.0,0.0,0.0,1
2026-02-19T18:03:43.444537,0.0,0.0,0.0,0.0,1
2026-02-19T18:03:45.624068,0.0,0.0,0.0,0.0,1
2026-02-19T18:03:47.407018,0.0,0.0,0.0,0.0,1
2026-02-19T18:03:49.429995,0.0,0.0,0.0,0.0,1
2026-02-19T18:03:51.672179,0.0,0.0,0.0,0.0,1
2026-02-19T18:03:54.189675,0.0,0.0,0.0,0.0,1
2026-02-19T18:03:56.208623,0.0,0.0,0.0,0.0,1
2026-02-19T18:03:58.146178,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:00.282372,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:02.327458,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:04.172469,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:06.073483,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:08.090565,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:10.027588,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:11.929919,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:13.975514,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:15.974771,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:17.990420,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:19.874468,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:21.787089,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:23.640546,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:25.764293,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:27.666141,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:29.703749,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:31.672211,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:33.685719,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:35.685100,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:37.731451,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:39.619991,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:41.653930,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:43.803052,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:45.771594,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:47.726957,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:49.596986,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:51.485622,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:53.407527,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:55.233098,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:57.344606,0.0,0.0,0.0,0.0,1
2026-02-19T18:04:59.261788,0.0,0.0,0.0,0.0,1
2026-02-19T18:05:01.126421,0.0,0.0,0.0,0.0,1
2026-02-19T18:05:03.101589,0.0,0.0,0.0,0.0,1
2026-02-19T18:05:05.133002,0.0,0.0,0.0,0.0,1
2026-02-19T18:05:07.364765,0.0,0.0,0.0,0.0,1
2026-02-19T18:05:09.438324,0.0,0.0,0.0,0.0,1
2026-02-19T18:05:11.366010,0.0,0.0,0.0,0.0,1
2026-02-19T18:05:13.310187,0.0,0.0,0.0,0.0,1
2026-02-19T18:05:15.369319,0.0,0.0,0.0,0.0,1
2026-02-19T18:05:17.300459,0.0,0.0,0.0,0.0,1
2026-02-19T18:05:19.269074,0.0,0.0,0.0,0.0,1
2026-02-19T18:05:21.319219,0.0,0.0,0.0,0.0,1
2026-02-19T18:05:23.156539,0.0,0.0,0.0,0.0,1
2026-02-19T18:05:25.224994,0.0,0.0,0.0,0.0,1
2026-02-19T18:05:27.083506,0.0,0.0,0.0,0.0,1
2026-02-19T18:05:29.206115,0.0,0.0,0.0,0.0,1
2026-02-19T18:05:31.136633,0.0,0.0,0.0,0.0,1
2026-02-19T18:05:33.128868,0.0,0.0,0.0,0.0,1
2026-02-19T18:05:35.215514,0.0,0.0,0.0,0.0,1
2026-02-19T18:05:36.816684,0.0,0.0,0.0,0.0,1
2026-02-19T18:05:38.280523,0.0,0.0,0.0,0.0,1
2026-02-19T18:05:39.890926,0.0,0.0,0.0,0.0,1
2026-02-19T18:05:41.379516,0.0,0.0,0.0,0.0,1
2026-02-19T18:05:42.963984,0.0,0.0,0.0,0.0,1
2026-02-19T18:05:44.635731,0.0,0.0,0.0,0.0,1
2026-02-19T18:05:46.204289,0.0,0.0,0.0,0.0,1
2026-02-19T18:09:34.981348,0.0,0.0,0.0,0.0,1
2026-02-19T18:09:36.748407,0.0,0.0,0.0,0.0,1
2026-02-19T18:09:38.199100,0.0,0.0,0.0,0.0,1
